"Order.ID","Order.Date","Ship.Mode","Segment","State","Region","Category","Sub.Category","Sales","Quantity","Discount","Profit","profit_margin","profit_status","discount_band","order_year","order_quarter"
"CA-2015-119697",2015-12-28,"Second Class","Consumer","Pennsylvania","East","Technology","Accessories",54.384,2,0.2,1.3596,2.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2016-154508",2016-11-16,"Standard Class","Consumer","New Mexico","West","Office Supplies","Envelopes",28.4,5,0,13.348,47,"Profit","No Discount (0%)",2016,"Q4"
"CA-2016-113817",2016-11-07,"Standard Class","Consumer","Washington","West","Office Supplies","Binders",27.68,2,0.2,9.688,35,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Office Supplies","Art",9.936,3,0.2,2.7324,27.5,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Technology","Machines",8159.952,8,0.4,-1359.992,-16.67,"Loss","Very High (31%+)",2014,"Q3"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Office Supplies","Storage",275.928,3,0.2,-58.6347,-21.25,"Loss","Medium (11-20%)",2014,"Q3"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Furniture","Chairs",1740.06,9,0.3,-24.858,-1.43,"Loss","High (21-30%)",2014,"Q3"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Office Supplies","Art",32.064,6,0.2,6.8136,21.25,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Office Supplies","Appliances",177.98,5,0.8,-453.849,-255,"Loss","Very High (31%+)",2014,"Q3"
"CA-2014-139892",2014-09-08,"Standard Class","Consumer","Texas","Central","Technology","Phones",143.976,3,0.2,8.9985,6.25,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2014-118962",2014-08-05,"Standard Class","Consumer","California","West","Office Supplies","Paper",20.94,3,0,9.8418,47,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-118962",2014-08-05,"Standard Class","Consumer","California","West","Office Supplies","Paper",110.96,2,0,53.2608,48,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-118962",2014-08-05,"Standard Class","Consumer","California","West","Furniture","Chairs",340.144,7,0.2,21.259,6.25,"Profit","Medium (11-20%)",2014,"Q3"
"US-2014-100853",2014-09-14,"Standard Class","Corporate","Illinois","Central","Office Supplies","Appliances",52.448,2,0.8,-131.12,-250,"Loss","Very High (31%+)",2014,"Q3"
"US-2014-100853",2014-09-14,"Standard Class","Corporate","Illinois","Central","Office Supplies","Labels",20.16,4,0.2,6.552,32.5,"Profit","Medium (11-20%)",2014,"Q3"
"US-2017-152366",2017-04-21,"Second Class","Consumer","Texas","Central","Office Supplies","Appliances",97.264,4,0.8,-243.16,-250,"Loss","Very High (31%+)",2017,"Q2"
"US-2015-101511",2015-11-21,"Second Class","Consumer","Ohio","East","Furniture","Chairs",396.802,7,0.3,-11.3372,-2.86,"Loss","High (21-30%)",2015,"Q4"
"US-2015-101511",2015-11-21,"Second Class","Consumer","Ohio","East","Office Supplies","Supplies",15.88,5,0.2,-3.7715,-23.75,"Loss","Medium (11-20%)",2015,"Q4"
"CA-2015-137225",2015-12-15,"Standard Class","Home Office","New York","East","Office Supplies","Art",3.28,1,0,1.4104,43,"Profit","No Discount (0%)",2015,"Q4"
"CA-2014-166191",2014-12-05,"Second Class","Corporate","Illinois","Central","Office Supplies","Storage",24.816,2,0.2,1.8612,7.5,"Profit","Medium (11-20%)",2014,"Q4"
"CA-2014-166191",2014-12-05,"Second Class","Corporate","Illinois","Central","Technology","Accessories",408.744,7,0.2,76.6395,18.75,"Profit","Medium (11-20%)",2014,"Q4"
"CA-2014-158274",2014-11-19,"Second Class","Home Office","Louisiana","South","Technology","Phones",503.96,4,0,131.0296,26,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-158274",2014-11-19,"Second Class","Home Office","Louisiana","South","Technology","Phones",149.95,5,0,41.986,28,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-158274",2014-11-19,"Second Class","Home Office","Louisiana","South","Technology","Accessories",29,2,0,7.25,25,"Profit","No Discount (0%)",2014,"Q4"
"CA-2016-105018",2016-11-28,"Standard Class","Consumer","Connecticut","East","Office Supplies","Binders",7.16,2,0,3.4368,48,"Profit","No Discount (0%)",2016,"Q4"
"CA-2014-123260",2014-08-26,"Standard Class","Home Office","California","West","Technology","Accessories",176.8,8,0,22.984,13,"Profit","No Discount (0%)",2014,"Q3"
"CA-2016-157000",2016-07-16,"Standard Class","Corporate","Texas","Central","Office Supplies","Storage",37.224,3,0.2,3.7224,10,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2016-157000",2016-07-16,"Standard Class","Corporate","Texas","Central","Office Supplies","Paper",20.016,3,0.2,6.255,31.25,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2015-102281",2015-10-12,"First Class","Home Office","New York","East","Furniture","Bookcases",899.136,4,0.2,112.392,12.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-102281",2015-10-12,"First Class","Home Office","New York","East","Technology","Phones",71.76,6,0,20.0928,28,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-102281",2015-10-12,"First Class","Home Office","New York","East","Office Supplies","Paper",51.84,8,0,24.8832,48,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-102281",2015-10-12,"First Class","Home Office","New York","East","Furniture","Bookcases",626.352,3,0.2,46.9764,7.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-102281",2015-10-12,"First Class","Home Office","New York","East","Office Supplies","Art",19.9,5,0,6.567,33,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-131457",2015-10-31,"Standard Class","Corporate","California","West","Office Supplies","Envelopes",14.28,7,0,6.7116,47,"Profit","No Discount (0%)",2015,"Q4"
"CA-2014-140004",2014-03-21,"Standard Class","Consumer","Ohio","East","Office Supplies","Art",7.408,2,0.2,1.2038,16.25,"Profit","Medium (11-20%)",2014,"Q1"
"CA-2014-140004",2014-03-21,"Standard Class","Consumer","Ohio","East","Office Supplies","Art",6.048,3,0.2,1.5876,26.25,"Profit","Medium (11-20%)",2014,"Q1"
"CA-2017-107720",2017-11-06,"Standard Class","Home Office","New Jersey","East","Office Supplies","Storage",46.26,3,0,12.0276,26,"Profit","No Discount (0%)",2017,"Q4"
"US-2017-124303",2017-07-06,"Standard Class","Corporate","Pennsylvania","East","Office Supplies","Binders",2.946,2,0.7,-2.2586,-76.67,"Loss","Very High (31%+)",2017,"Q3"
"US-2017-124303",2017-07-06,"Standard Class","Corporate","Pennsylvania","East","Office Supplies","Paper",16.056,3,0.2,5.8203,36.25,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2017-105074",2017-06-24,"Standard Class","Consumer","Ohio","East","Office Supplies","Paper",21.744,3,0.2,6.795,31.25,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2014-133690",2014-08-03,"First Class","Consumer","Colorado","West","Furniture","Tables",218.75,2,0.5,-161.875,-74,"Loss","Very High (31%+)",2014,"Q3"
"CA-2014-133690",2014-08-03,"First Class","Consumer","Colorado","West","Office Supplies","Appliances",2.6,1,0.2,0.2925,11.25,"Profit","Medium (11-20%)",2014,"Q3"
"US-2017-116701",2017-12-17,"Second Class","Consumer","Texas","Central","Office Supplies","Appliances",66.284,2,0.8,-178.9668,-270,"Loss","Very High (31%+)",2017,"Q4"
"CA-2017-126382",2017-06-03,"Standard Class","Corporate","Tennessee","South","Furniture","Furnishings",35.168,7,0.2,9.6712,27.5,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2017-108329",2017-12-09,"Standard Class","Consumer","California","West","Technology","Phones",444.768,4,0.2,44.4768,10,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-135860",2017-12-01,"Standard Class","Consumer","Michigan","Central","Office Supplies","Storage",83.92,4,0,5.8744,7,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-135860",2017-12-01,"Standard Class","Consumer","Michigan","Central","Technology","Phones",131.98,2,0,35.6346,27,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-135860",2017-12-01,"Standard Class","Consumer","Michigan","Central","Office Supplies","Binders",15.92,4,0,7.4824,47,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-135860",2017-12-01,"Standard Class","Consumer","Michigan","Central","Office Supplies","Fasteners",52.29,9,0,16.2099,31,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-135860",2017-12-01,"Standard Class","Consumer","Michigan","Central","Office Supplies","Storage",91.99,1,0,3.6796,4,"Profit","No Discount (0%)",2017,"Q4"
"CA-2015-101007",2015-02-09,"Second Class","Corporate","Texas","Central","Technology","Accessories",20.8,2,0.2,6.5,31.25,"Profit","Medium (11-20%)",2015,"Q1"
"CA-2015-146262",2015-01-02,"Standard Class","Corporate","Ohio","East","Office Supplies","Labels",23.68,2,0.2,8.88,37.5,"Profit","Medium (11-20%)",2015,"Q1"
"CA-2015-146262",2015-01-02,"Standard Class","Corporate","Ohio","East","Furniture","Bookcases",452.45,5,0.5,-244.323,-54,"Loss","Very High (31%+)",2015,"Q1"
"CA-2015-146262",2015-01-02,"Standard Class","Corporate","Ohio","East","Technology","Phones",62.982,3,0.4,-14.6958,-23.33,"Loss","Very High (31%+)",2015,"Q1"
"CA-2015-146262",2015-01-02,"Standard Class","Corporate","Ohio","East","Technology","Machines",1188,9,0.7,-950.4,-80,"Loss","Very High (31%+)",2015,"Q1"
"CA-2015-146262",2015-01-02,"Standard Class","Corporate","Ohio","East","Technology","Accessories",89.584,2,0.2,4.4792,5,"Profit","Medium (11-20%)",2015,"Q1"
"CA-2016-130162",2016-10-28,"Standard Class","Consumer","California","West","Office Supplies","Storage",93.06,6,0,26.0568,28,"Profit","No Discount (0%)",2016,"Q4"
"CA-2016-130162",2016-10-28,"Standard Class","Consumer","California","West","Technology","Phones",302.376,3,0.2,22.6782,7.5,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2015-169397",2015-12-24,"First Class","Consumer","Ohio","East","Office Supplies","Fasteners",5.584,2,0.2,1.8148,32.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-169397",2015-12-24,"First Class","Consumer","Ohio","East","Office Supplies","Paper",22.704,6,0.2,8.2302,36.25,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-169397",2015-12-24,"First Class","Consumer","Ohio","East","Office Supplies","Binders",19.776,4,0.7,-13.8432,-70,"Loss","Very High (31%+)",2015,"Q4"
"CA-2015-169397",2015-12-24,"First Class","Consumer","Ohio","East","Furniture","Furnishings",72.704,4,0.2,19.0848,26.25,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-169397",2015-12-24,"First Class","Consumer","Ohio","East","Technology","Machines",479.988,4,0.7,-383.9904,-80,"Loss","Very High (31%+)",2015,"Q4"
"CA-2015-169397",2015-12-24,"First Class","Consumer","Ohio","East","Office Supplies","Art",27.168,2,0.2,2.7168,10,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-163055",2015-08-09,"Standard Class","Corporate","Michigan","Central","Office Supplies","Art",2.2,1,0,0.968,44,"Profit","No Discount (0%)",2015,"Q3"
"CA-2015-163055",2015-08-09,"Standard Class","Corporate","Michigan","Central","Furniture","Tables",622.45,5,0,136.939,22,"Profit","No Discount (0%)",2015,"Q3"
"CA-2015-163055",2015-08-09,"Standard Class","Corporate","Michigan","Central","Office Supplies","Storage",21.98,1,0,0.2198,1,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-145436",2015-02-28,"Standard Class","Consumer","Tennessee","South","Furniture","Chairs",161.568,2,0.2,-28.2744,-17.5,"Loss","Medium (11-20%)",2015,"Q1"
"US-2015-145436",2015-02-28,"Standard Class","Consumer","Tennessee","South","Furniture","Chairs",389.696,8,0.2,43.8408,11.25,"Profit","Medium (11-20%)",2015,"Q1"
"US-2014-156216",2014-09-13,"Standard Class","Corporate","North Carolina","South","Office Supplies","Binders",18.648,7,0.7,-12.432,-66.67,"Loss","Very High (31%+)",2014,"Q3"
"US-2017-100930",2017-04-07,"Standard Class","Home Office","Florida","South","Furniture","Tables",233.86,2,0.45,-102.048,-43.64,"Loss","Very High (31%+)",2017,"Q2"
"US-2017-100930",2017-04-07,"Standard Class","Home Office","Florida","South","Furniture","Tables",620.6145,3,0.45,-248.2458,-40,"Loss","Very High (31%+)",2017,"Q2"
"US-2017-100930",2017-04-07,"Standard Class","Home Office","Florida","South","Office Supplies","Binders",5.328,2,0.7,-3.552,-66.67,"Loss","Very High (31%+)",2017,"Q2"
"US-2017-100930",2017-04-07,"Standard Class","Home Office","Florida","South","Furniture","Furnishings",258.072,3,0.2,0,0,"Loss","Medium (11-20%)",2017,"Q2"
"US-2017-100930",2017-04-07,"Standard Class","Home Office","Florida","South","Technology","Accessories",617.976,3,0.2,-7.7247,-1.25,"Loss","Medium (11-20%)",2017,"Q2"
"CA-2017-160514",2017-11-12,"Standard Class","Corporate","California","West","Office Supplies","Paper",10.56,2,0,4.752,45,"Profit","No Discount (0%)",2017,"Q4"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Office Supplies","Paper",25.92,5,0.2,9.396,36.25,"Profit","Medium (11-20%)",2016,"Q2"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Furniture","Furnishings",419.68,5,0.6,-356.728,-85,"Loss","Very High (31%+)",2016,"Q2"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Furniture","Furnishings",11.688,3,0.6,-4.6752,-40,"Loss","Very High (31%+)",2016,"Q2"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Technology","Phones",31.984,2,0.2,11.1944,35,"Profit","Medium (11-20%)",2016,"Q2"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Furniture","Tables",177.225,5,0.5,-120.513,-68,"Loss","Very High (31%+)",2016,"Q2"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Furniture","Furnishings",4.044,3,0.6,-2.8308,-70,"Loss","Very High (31%+)",2016,"Q2"
"CA-2016-157749",2016-06-04,"Second Class","Consumer","Illinois","Central","Office Supplies","Art",7.408,2,0.2,1.2038,16.25,"Profit","Medium (11-20%)",2016,"Q2"
"CA-2014-131926",2014-06-01,"Second Class","Home Office","Minnesota","Central","Furniture","Chairs",2001.86,7,0,580.5394,29,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-131926",2014-06-01,"Second Class","Home Office","Minnesota","Central","Office Supplies","Storage",166.72,2,0,41.68,25,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-131926",2014-06-01,"Second Class","Home Office","Minnesota","Central","Office Supplies","Paper",47.88,6,0,23.94,50,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-131926",2014-06-01,"Second Class","Home Office","Minnesota","Central","Office Supplies","Appliances",1503.25,5,0,496.0725,33,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-131926",2014-06-01,"Second Class","Home Office","Minnesota","Central","Office Supplies","Paper",25.92,4,0,12.4416,48,"Profit","No Discount (0%)",2014,"Q2"
"CA-2016-154739",2016-12-10,"Second Class","Consumer","California","West","Furniture","Chairs",321.568,2,0.2,28.1372,8.75,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-145625",2016-09-11,"Standard Class","Consumer","California","West","Office Supplies","Paper",7.61,1,0,3.5767,47,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-145625",2016-09-11,"Standard Class","Consumer","California","West","Technology","Accessories",3347.37,13,0,636.0003,19,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-146941",2016-12-10,"First Class","Consumer","New York","East","Office Supplies","Storage",80.58,6,0,22.5624,28,"Profit","No Discount (0%)",2016,"Q4"
"CA-2016-146941",2016-12-10,"First Class","Consumer","New York","East","Office Supplies","Envelopes",361.92,4,0,162.864,45,"Profit","No Discount (0%)",2016,"Q4"
"US-2015-159982",2015-11-28,"Standard Class","Corporate","Illinois","Central","Furniture","Furnishings",12.132,9,0.6,-8.4924,-70,"Loss","Very High (31%+)",2015,"Q4"
"US-2015-159982",2015-11-28,"Standard Class","Corporate","Illinois","Central","Office Supplies","Storage",82.368,2,0.2,-19.5624,-23.75,"Loss","Medium (11-20%)",2015,"Q4"
"US-2015-159982",2015-11-28,"Standard Class","Corporate","Illinois","Central","Office Supplies","Storage",53.92,5,0.2,4.044,7.5,"Profit","Medium (11-20%)",2015,"Q4"
"US-2015-159982",2015-11-28,"Standard Class","Corporate","Illinois","Central","Technology","Phones",647.904,6,0.2,56.6916,8.75,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2017-163139",2017-12-01,"Second Class","Consumer","New York","East","Technology","Accessories",20.37,3,0,6.9258,34,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-163139",2017-12-01,"Second Class","Consumer","New York","East","Office Supplies","Storage",221.55,3,0,6.6465,3,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-163139",2017-12-01,"Second Class","Consumer","New York","East","Office Supplies","Binders",17.52,5,0.2,6.132,35,"Profit","Medium (11-20%)",2017,"Q4"
"US-2017-155299",2017-06-08,"Standard Class","Corporate","Texas","Central","Office Supplies","Appliances",1.624,2,0.8,-4.466,-275,"Loss","Very High (31%+)",2017,"Q2"
"US-2014-106992",2014-09-19,"Second Class","Corporate","Texas","Central","Technology","Machines",3059.982,3,0.4,-509.997,-16.67,"Loss","Very High (31%+)",2014,"Q3"
"US-2014-106992",2014-09-19,"Second Class","Corporate","Texas","Central","Technology","Machines",2519.958,7,0.4,-251.9958,-10,"Loss","Very High (31%+)",2014,"Q3"
"CA-2016-125318",2016-06-06,"Standard Class","Consumer","Illinois","Central","Technology","Phones",328.224,4,0.2,28.7196,8.75,"Profit","Medium (11-20%)",2016,"Q2"
"CA-2015-155040",2015-11-10,"Standard Class","Consumer","California","West","Technology","Accessories",79.9,2,0,35.156,44,"Profit","No Discount (0%)",2015,"Q4"
"CA-2017-136826",2017-06-16,"Standard Class","Corporate","North Carolina","South","Office Supplies","Art",14.016,3,0.2,4.7304,33.75,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2016-111010",2016-01-22,"Standard Class","Consumer","New Jersey","East","Office Supplies","Fasteners",7.56,6,0,0.3024,4,"Profit","No Discount (0%)",2016,"Q1"
"US-2017-145366",2017-12-09,"Standard Class","Corporate","Ohio","East","Office Supplies","Storage",37.208,1,0.2,-7.4416,-20,"Loss","Medium (11-20%)",2017,"Q4"
"US-2017-145366",2017-12-09,"Standard Class","Corporate","Ohio","East","Office Supplies","Envelopes",57.576,3,0.2,21.591,37.5,"Profit","Medium (11-20%)",2017,"Q4"
"CA-2017-163979",2017-12-28,"Second Class","Corporate","California","West","Office Supplies","Storage",725.84,4,0,210.4936,29,"Profit","No Discount (0%)",2017,"Q4"
"CA-2015-155334",2015-07-30,"First Class","Consumer","California","West","Technology","Accessories",209.93,7,0,92.3692,44,"Profit","No Discount (0%)",2015,"Q3"
"CA-2015-155334",2015-07-30,"First Class","Consumer","California","West","Furniture","Furnishings",5.28,3,0,2.3232,44,"Profit","No Discount (0%)",2015,"Q3"
"CA-2015-155334",2015-07-30,"First Class","Consumer","California","West","Office Supplies","Binders",10.92,3,0.2,4.095,37.5,"Profit","Medium (11-20%)",2015,"Q3"
"CA-2017-118136",2017-09-16,"First Class","Corporate","California","West","Office Supplies","Paper",8.82,2,0,4.0572,46,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-118136",2017-09-16,"First Class","Corporate","California","West","Office Supplies","Art",5.98,1,0,1.5548,26,"Profit","No Discount (0%)",2017,"Q3"
